Date,Day_of_Week,Is_Weekend,Year,Month,MonthName,Web_TotalUsers,Web_Sessions,Web_PageViews,Web_EngagedSessions,Web_NewUsers,Web_ReturningUsers,Web_EngagementRate,Web_BounceRate,Acq_New_users,Acq_Returning_users,Acq_Total_users,Acq_Sessions,Acq_Engagement_rate,Acq_Bounce_rate,Device_desktop,Device_mobile,Device_tablet,OS_Windows,OS_iOS,OS_Android,OS_Macintosh,OS_Linux,Browser_Chrome,Browser_Safari,Browser_Edge,Browser_Firefox,PT_Impressions,PT_Pin clicks,PT_Engaged audience,PT_Outbound clicks,PT_Saves,PT_Engagement rate,PT_Pin click rate,PT_Outbound click rate,PT_Save rate,PT_Total audience,PT_Engagement,Fa_reach,Fa_views,Fa_likes,Fa_total_engagement,In_reach,In_views,In_likes,In_total_engagement,Total_Device_Usage,Dominant_Device,Mobile_Percentage,Total_Social_Reach,Total_Social_Views,Total_Social_Engagement,Website_Activity_Level,PT_Level,Social_to_Web_Ratio,Digital_Footprint_Score,Web_TotalUsers_7day_avg,Total_Social_Engagement_7day_avg,PT_Engagement_7day_avg,Instagram_Posting_Time,Instagram_Posting_Hour,Instagram_Post_Count,Facebook_Posting_Time,Facebook_Posting_Hour,Facebook_Post_Count,Total_Posts_Today,Instagram_Peak_Time_Match,Facebook_Peak_Time_Match,Date_DMY
19/04/2025,Saturday,1,2025,4,April,51,51,72,21,51,0,0.411764706,0.588235294,17,0,17,17,0.411764706,0.588235294,12,5,0,10,2,3,1,1,15,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,desktop,29.41176471,0,72,0.823529412,High,,0.708333333,58.2,13.28571429,1.562885154,0.285714286,,,0,,,0,0,FALSE,FALSE,19/04/2025
20/04/2025,Sunday,1,2025,4,April,292,8,8660,8,296,0,1,0,74,0,73,2,1,0,2,0,0,0,0,0,2,0,0,2,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,desktop,0,0,8660,2,Very High,,0.033718245,1158,53.85714286,1.705742297,0.285714286,,,0,,,0,0,FALSE,FALSE,20/04/2025
21/04/2025,Monday,0,2025,4,April,30,33,57,18,30,3,0.545454546,0.454545455,10,1,10,11,0.545454546,0.454545455,7,4,0,6,1,3,1,0,9,1,0,0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,desktop,36.36363636,0,57,1.090909091,Medium,,0.52631579,35.7,57.71428571,1.671110262,0.285714286,,,0,,,0,0,FALSE,FALSE,21/04/2025
22/04/2025,Tuesday,0,2025,4,April,26,26,26,4,26,0,0.153846154,0.846153846,13,0,13,13,0.153846154,0.846153846,11,2,0,10,2,0,1,0,10,3,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,13,desktop,15.38461538,0,26,0.307692308,Medium,,1,28.6,59.28571429,1.543637735,0.285714286,,,0,,,0,0,FALSE,FALSE,22/04/2025
23/04/2025,Wednesday,0,2025,4,April,16,16,40,12,12,0,0.75,0.25,3,0,4,4,0.75,0.25,1,3,0,1,1,2,0,0,1,1,1,0,13,1,1,0,0,0.076923077,0.076923077,0,0,10,1,0,0,0,0,0,0,0,0,4,mobile,75,0,40,2.576923077,Medium,Low,0.4,20,61.14285714,1.399864841,0.142857143,,,0,,,0,0,FALSE,FALSE,23/04/2025
24/04/2025,Thursday,0,2025,4,April,35,35,70,30,25,5,0.857142857,0.142857143,5,1,7,7,0.857142857,0.142857143,4,3,0,2,1,2,2,0,2,2,1,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,desktop,42.85714286,0,70,1.714285714,High,,0.5,42,65,1.501905657,0.142857143,,,0,,,0,0,FALSE,FALSE,24/04/2025
25/04/2025,Friday,0,2025,4,April,4,4,6,2,4,0,0.5,0.5,2,0,2,2,0.5,0.5,0,2,0,0,0,2,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,mobile,100,0,6,1,Low,,0.666666667,4.6,64.85714286,1.359048515,0.142857143,,,0,,,0,0,FALSE,FALSE,25/04/2025
26/04/2025,Saturday,1,2025,4,April,39,39,39,3,39,0,0.076923077,0.923076923,13,0,13,13,0.076923077,0.923076923,11,2,0,1,1,1,10,0,11,1,0,1,15,2,2,0,0,0.133333333,0.133333333,0,0,11,2,147,204,5,5,90,114,0,7,13,desktop,15.38461538,237,357,14.28717949,High,Low,0.109243698,74.7,63.14285714,3.282427097,0.428571429,21:00:00,21,1,18:00:00,18,1,2,FALSE,TRUE,26/04/2025
27/04/2025,Sunday,1,2025,4,April,3,3,3,0,2,0,0,1,2,0,3,3,0,1,2,1,0,1,1,0,1,0,3,0,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,desktop,33.33333333,0,3,0,Low,,1,3.3,21.85714286,2.996712811,0.428571429,,,0,,,0,0,FALSE,FALSE,27/04/2025
28/04/2025,Monday,0,2025,4,April,8,8,10,6,8,0,0.75,0.25,4,0,4,4,0.75,0.25,2,2,0,0,1,1,1,1,3,1,0,0,5,1,1,0,1,0.4,0.2,0,0.2,4,2,0,0,0,0,0,0,0,0,4,desktop,50,0,10,3.9,Low,Low,0.8,9,18.71428571,3.398011512,0.714285714,,,0,,,0,0,FALSE,FALSE,28/04/2025
29/04/2025,Tuesday,0,2025,4,April,15,15,24,12,15,0,0.8,0.2,5,0,5,5,0.8,0.2,1,4,0,0,4,0,1,0,1,2,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,mobile,80,0,24,1.6,Medium,,0.625,17.4,17.14285714,3.582626897,0.714285714,,,0,,,0,0,FALSE,FALSE,29/04/2025
30/04/2025,Wednesday,0,2025,4,April,18,24,39,18,18,6,0.75,0.25,6,2,6,8,0.75,0.25,2,6,0,1,6,0,1,0,2,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,mobile,75,0,39,1.5,Medium,,0.461538462,21.9,17.42857143,3.428780743,0.571428571,,,0,,,0,0,FALSE,FALSE,30/04/2025
01/05/2025,Thursday,0,2025,5,May,32,36,124,36,28,8,1,0,7,2,8,9,1,0,3,6,0,2,1,5,1,0,4,1,3,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,mobile,66.66666667,0,124,2,High,,0.258064516,44.4,17,3.46959707,0.571428571,,,0,,,0,0,FALSE,FALSE,01/05/2025
02/05/2025,Friday,0,2025,5,May,12,12,15,6,9,3,0.5,0.5,3,1,4,4,0.5,0.5,2,2,0,2,1,1,0,0,2,0,1,0,8,1,1,0,0,0.125,0.125,0,0,8,1,0,0,0,0,0,0,0,0,4,desktop,50,0,15,2.125,Medium,Low,0.8,13.5,18.14285714,3.630311355,0.714285714,,,0,,,0,0,FALSE,FALSE,02/05/2025
03/05/2025,Saturday,1,2025,5,May,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,mobile,100,0,1,0,Low,,1,1.1,12.71428571,1.589285714,0.428571429,,,0,,,0,0,FALSE,FALSE,03/05/2025
04/05/2025,Sunday,1,2025,5,May,18,21,30,9,15,3,0.428571429,0.571428571,5,1,6,7,0.428571429,0.571428571,3,3,1,0,2,2,3,0,4,2,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,desktop,42.85714286,0,30,0.857142857,Medium,,0.6,21,14.85714286,1.711734694,0.428571429,,,0,,,0,0,FALSE,FALSE,04/05/2025
05/05/2025,Monday,0,2025,5,May,15,18,24,6,15,3,0.333333333,0.666666667,5,1,5,6,0.333333333,0.666666667,3,3,0,1,2,1,2,0,4,1,0,0,16,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,desktop,50,0,24,0.666666667,Medium,,0.625,17.4,15.85714286,1.249829932,0.142857143,,,0,,,0,0,FALSE,FALSE,05/05/2025
06/05/2025,Tuesday,0,2025,5,May,6,6,8,2,6,0,0.333333333,0.666666667,3,0,3,3,0.333333333,0.666666667,2,1,0,2,0,1,0,0,2,0,0,0,16,2,1,0,1,0.1875,0.125,0,0.0625,11,3,0,0,0,0,0,0,0,0,3,desktop,33.33333333,0,8,3.854166667,Low,Low,0.75,6.8,14.57142857,1.571853741,0.571428571,,,0,,,0,0,FALSE,FALSE,06/05/2025
07/05/2025,Wednesday,0,2025,5,May,8,8,14,4,8,0,0.5,0.5,4,0,4,4,0.5,0.5,4,0,0,2,0,0,1,1,3,1,0,0,19,1,1,0,0,0.052631579,0.052631579,0,0,14,1,0,0,0,0,0,0,0,0,4,desktop,0,0,14,2.052631579,Low,Low,0.571428571,9.4,13.14285714,1.65080111,0.714285714,,,0,,,0,0,FALSE,FALSE,07/05/2025
08/05/2025,Thursday,0,2025,5,May,6,6,16,4,6,0,0.666666667,0.333333333,3,0,3,3,0.666666667,0.333333333,3,0,0,2,0,0,1,0,2,1,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,desktop,0,0,16,1.333333333,Low,,0.375,7.6,9.428571429,1.555563015,0.714285714,,,0,,,0,0,FALSE,FALSE,08/05/2025
09/05/2025,Friday,0,2025,5,May,12,12,14,6,8,2,0.5,0.5,4,1,6,6,0.5,0.5,3,3,0,3,1,2,0,0,5,1,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,desktop,50,0,14,1,Medium,,0.857142857,13.4,9.428571429,1.394848729,0.571428571,,,0,,,0,0,FALSE,FALSE,09/05/2025
10/05/2025,Saturday,1,2025,5,May,15,15,33,15,9,6,1,0,3,2,5,5,1,0,1,4,0,1,1,3,0,0,3,1,0,0,15,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,mobile,80,0,33,2,Medium,,0.454545455,18.3,11.42857143,1.680563015,0.571428571,,,0,,,0,0,FALSE,FALSE,10/05/2025
11/05/2025,Sunday,1,2025,5,May,1,1,2,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,mobile,100,0,2,2,Low,,0.5,1.2,9,1.843828321,0.571428571,,,0,,,0,0,FALSE,FALSE,11/05/2025
12/05/2025,Monday,0,2025,5,May,20,24,50,14,16,4,0.583333333,0.416666667,8,2,10,12,0.583333333,0.416666667,7,5,1,7,3,2,0,0,11,0,0,0,19,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,13,desktop,38.46153846,0,50,1.166666667,Medium,,0.4,25,9.714285714,1.915256892,0.571428571,,,0,,,0,0,FALSE,FALSE,12/05/2025
13/05/2025,Tuesday,0,2025,5,May,4,5,7,2,3,1,0.4,0.6,3,1,4,5,0.4,0.6,4,1,0,3,0,1,0,1,5,0,0,0,24,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,desktop,20,0,7,0.8,Low,,0.571428571,4.7,9.428571429,1.478947368,0.142857143,,,0,,,0,0,FALSE,FALSE,13/05/2025
14/05/2025,Wednesday,0,2025,5,May,24,27,45,15,15,9,0.555555556,0.444444444,5,3,8,9,0.555555556,0.444444444,4,5,0,3,4,1,1,0,5,3,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,mobile,55.55555556,0,45,1.111111111,Medium,,0.533333333,28.5,11.71428571,1.344444444,0,,,0,,,0,0,FALSE,FALSE,14/05/2025
15/05/2025,Thursday,0,2025,5,May,72,76,100,20,72,4,0.263157895,0.736842105,18,1,18,19,0.263157895,0.736842105,18,1,0,4,0,1,14,0,16,1,1,0,16,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,19,desktop,5.263157895,0,100,0.52631579,High,,0.72,82,21.14285714,1.229156224,0,,,0,,,0,0,FALSE,FALSE,15/05/2025
16/05/2025,Friday,0,2025,5,May,20,24,52,16,20,4,0.666666667,0.333333333,5,1,5,6,0.666666667,0.333333333,4,2,0,3,1,1,0,1,3,1,1,0,15,1,1,0,0,0.066666667,0.066666667,0,0,13,1,0,0,0,0,0,0,0,0,6,desktop,33.33333333,0,52,2.4,Medium,Low,0.384615385,25.2,22.28571429,1.429156224,0.142857143,,,0,,,0,0,FALSE,FALSE,16/05/2025
17/05/2025,Saturday,1,2025,5,May,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,27,1,1,0,0,0.037037037,0.037037037,0,0,18,1,0,0,0,0,0,0,0,0,1,mobile,100,0,1,3.037037037,Low,Low,1,1.1,20.28571429,1.577304372,0.285714286,,,0,,,0,0,FALSE,FALSE,17/05/2025
18/05/2025,Sunday,1,2025,5,May,8,8,12,6,8,0,0.75,0.25,4,0,4,4,0.75,0.25,4,0,0,1,0,0,2,1,3,1,0,0,14,1,1,0,0,0.071428571,0.071428571,0,0,12,1,132,134,8,8,202,242,0,6,4,desktop,0,334,388,16.57142857,Low,Low,0.020618557,46.8,21.28571429,3.658937025,0.428571429,17:00:00,17,2,18:00:00,18,2,4,FALSE,TRUE,18/05/2025
19/05/2025,Monday,0,2025,5,May,6,10,16,4,4,4,0.4,0.6,2,2,3,5,0.4,0.6,5,0,0,5,0,0,0,0,3,0,2,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,desktop,0,0,16,0.8,Low,,0.375,7.6,19.28571429,3.606556073,0.428571429,,,0,,,0,0,FALSE,FALSE,19/05/2025
20/05/2025,Tuesday,0,2025,5,May,8,8,8,4,8,0,0.5,0.5,4,0,4,4,0.5,0.5,2,2,0,1,1,1,1,0,3,0,0,0,26,1,1,0,0,0.038461538,0.038461538,0,0,22,1,0,0,0,0,0,0,0,0,4,desktop,50,0,8,2.038461538,Low,Low,1,8.8,19.85714286,3.78347915,0.571428571,,,0,,,0,0,FALSE,FALSE,20/05/2025
21/05/2025,Wednesday,0,2025,5,May,7,7,8,1,7,0,0.142857143,0.857142857,7,0,7,7,0.142857143,0.857142857,7,0,0,1,0,0,6,0,7,0,0,0,20,3,1,0,0,0.15,0.15,0,0,16,3,0,0,0,0,0,0,0,0,7,desktop,0,0,8,3.435714286,Low,Low,0.875,7.8,17.42857143,4.115565317,1,,,0,,,0,0,FALSE,FALSE,21/05/2025
22/05/2025,Thursday,0,2025,5,May,2,2,2,1,2,0,0.5,0.5,2,0,2,2,0.5,0.5,2,0,0,1,0,0,0,1,2,0,0,0,17,1,1,0,1,0.117647059,0.058823529,0,0.058823529,14,2,0,0,0,0,0,0,0,0,2,desktop,0,0,2,3.117647059,Low,Low,1,2.2,7.428571429,4.485755499,1.285714286,,,0,,,0,0,FALSE,FALSE,22/05/2025
23/05/2025,Friday,0,2025,5,May,4,4,7,2,4,0,0.5,0.5,4,0,4,4,0.5,0.5,3,0,1,3,0,1,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,desktop,0,0,7,1,Low,,0.571428571,4.7,5.142857143,4.285755499,1.142857143,,,0,,,0,0,FALSE,FALSE,23/05/2025
24/05/2025,Saturday,1,2025,5,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,2,0.176470588,0.058823529,0,0.117647059,16,3,0,0,0,0,0,0,0,0,0,desktop,0,0,0,3.176470588,,Low,0,0,5,4.305674578,1.428571429,,,0,,,0,0,FALSE,FALSE,24/05/2025
25/05/2025,Sunday,1,2025,5,May,26,28,46,8,26,2,0.285714286,0.714285714,13,1,13,14,0.285714286,0.714285714,6,8,0,1,5,3,5,0,9,5,0,0,21,1,1,0,0,0.047619048,0.047619048,0,0,19,1,0,0,0,0,0,0,0,0,14,mobile,57.14285714,0,46,1.619047619,Medium,Low,0.565217391,30.6,7.571428571,2.169620156,1.428571429,,,0,,,0,0,FALSE,FALSE,25/05/2025
26/05/2025,Monday,0,2025,5,May,2,2,2,0,2,0,0,1,2,0,2,2,0,1,2,0,0,1,0,0,0,1,2,0,0,0,27,0,0,0,0,0,0,0,0,22,0,106,110,4,4,196,232,0,20,2,desktop,0,302,344,24,Low,,0.005813953,36.4,7,5.48390587,1.428571429,20:00:00,20,2,19:00:00,19,2,4,TRUE,FALSE,26/05/2025
27/05/2025,Tuesday,0,2025,5,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,1,0,0,0.033333333,0.033333333,0,0,22,1,0,0,0,0,0,0,0,0,0,desktop,0,0,0,1.033333333,,Low,0,0,5.857142857,5.340316126,1.428571429,,,0,,,0,0,FALSE,FALSE,27/05/2025
28/05/2025,Wednesday,0,2025,5,May,698,696,706,692,698,0,0.994252874,0.005747126,349,0,349,348,0.994252874,0.005747126,347,1,0,198,1,0,132,17,347,1,0,0,12,1,1,0,0,0.083333333,0.083333333,0,0,12,1,0,0,0,0,0,0,0,0,348,desktop,0.287356322,0,706,3.07183908,Very High,Low,0.988668555,768.6,104.5714286,5.288333954,1.142857143,,,0,,,0,0,FALSE,FALSE,28/05/2025
29/05/2025,Thursday,0,2025,5,May,24,28,28,18,22,0,0.642857143,0.357142857,11,0,12,14,0.642857143,0.357142857,11,3,0,5,3,0,5,1,11,3,0,0,20,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,14,desktop,21.42857143,0,28,1.285714286,Medium,,0.857142857,26.8,107.7142857,5.026629272,0.857142857,,,0,,,0,0,FALSE,FALSE,29/05/2025
30/05/2025,Friday,0,2025,5,May,18,18,165,18,12,6,1,0,4,2,6,6,1,0,6,0,0,5,0,0,1,0,4,1,0,0,14,1,1,0,0,0.071428571,0.071428571,0,0,13,1,0,0,0,0,0,0,0,0,6,desktop,0,0,165,3.071428571,Medium,Low,0.109090909,34.5,109.7142857,5.32254764,1,,,0,,,0,0,FALSE,FALSE,30/05/2025
31/05/2025,Saturday,1,2025,5,May,27,30,48,15,24,3,0.5,0.5,8,1,9,10,0.5,0.5,5,5,0,5,3,2,0,0,6,2,2,0,15,1,1,0,0,0.066666667,0.066666667,0,0,8,1,0,0,0,0,0,0,0,0,10,desktop,50,0,48,2.066666667,Medium,Low,0.5625,31.8,113.5714286,5.164004222,0.714285714,,,0,,,0,0,FALSE,FALSE,31/05/2025
01/06/2025,Sunday,1,2025,6,June,6,6,8,4,6,0,0.666666667,0.333333333,3,0,3,3,0.666666667,0.333333333,2,1,0,1,1,0,0,1,2,1,0,0,19,0,0,0,0,0,0,0,0,14,0,188,260,10,16,184,234,0,24,3,desktop,33.33333333,372,502,41.33333333,Low,,0.011952191,56.2,110.7142857,10.83747361,0.571428571,19:08:00,19,2,19:08:00,19,2,4,FALSE,FALSE,01/06/2025
02/06/2025,Monday,0,2025,6,June,2,2,2,0,2,0,0,1,2,0,2,2,0,1,2,0,0,2,0,0,0,0,2,0,0,0,17,2,1,0,1,0.176470588,0.117647059,0,0.058823529,16,3,0,0,0,0,0,0,0,0,2,desktop,0,0,2,3.176470588,Low,Low,1,2.2,110.7142857,7.862683694,1,,,0,,,0,0,FALSE,FALSE,02/06/2025
03/06/2025,Tuesday,0,2025,6,June,4,4,12,3,4,0,0.75,0.25,4,0,4,4,0.75,0.25,2,2,0,1,1,1,1,0,4,0,0,0,19,1,1,0,1,0.105263158,0.052631579,0,0.052631579,18,2,0,0,0,0,0,0,0,0,4,desktop,50,0,12,3.605263158,Low,Low,0.333333333,5.2,111.2857143,8.230102241,1.142857143,,,0,,,0,0,FALSE,FALSE,03/06/2025
04/06/2025,Wednesday,0,2025,6,June,42,45,54,15,42,3,0.333333333,0.666666667,14,1,14,15,0.333333333,0.666666667,12,3,0,10,1,2,1,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,desktop,20,0,54,0.666666667,High,,0.777777778,47.4,17.57142857,7.886506181,1,,,0,,,0,0,FALSE,FALSE,04/06/2025
05/06/2025,Thursday,0,2025,6,June,8,8,8,2,8,0,0.25,0.75,4,0,4,4,0.25,0.75,3,1,0,0,0,1,3,0,3,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,desktop,25,0,8,0.5,Low,,1,8.8,15.28571429,7.774261283,1,,,0,,,0,0,FALSE,FALSE,05/06/2025
06/06/2025,Friday,0,2025,6,June,20,20,48,20,20,0,1,0,5,0,5,5,1,0,1,4,0,0,3,1,0,1,1,2,0,0,15,1,1,0,0,0.066666667,0.066666667,0,0,11,1,0,0,0,0,0,0,0,0,5,mobile,80,0,48,3.066666667,Medium,Low,0.416666667,24.8,15.57142857,7.773581011,1,,,0,,,0,0,FALSE,FALSE,06/06/2025
07/06/2025,Saturday,1,2025,6,June,36,36,56,12,32,4,0.333333333,0.666666667,8,1,9,9,0.333333333,0.666666667,3,6,0,2,1,5,1,0,6,0,1,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,mobile,66.66666667,0,56,0.666666667,High,,0.642857143,41.6,16.85714286,7.573581011,0.857142857,,,0,,,0,0,FALSE,FALSE,07/06/2025
08/06/2025,Sunday,1,2025,6,June,15,15,114,9,15,0,0.6,0.4,5,0,5,5,0.6,0.4,2,3,0,1,1,2,0,1,3,1,0,1,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,mobile,60,0,114,1.2,Medium,,0.131578947,26.4,18.14285714,1.840247678,0.857142857,,,0,,,0,0,FALSE,FALSE,08/06/2025
09/06/2025,Monday,0,2025,6,June,6,6,18,4,4,2,0.666666667,0.333333333,2,1,3,3,0.666666667,0.333333333,2,1,0,2,1,0,0,0,2,1,0,0,16,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,desktop,33.33333333,0,18,1.333333333,Low,,0.333333333,7.8,18.71428571,1.576942356,0.428571429,,,0,,,0,0,FALSE,FALSE,09/06/2025
10/06/2025,Tuesday,0,2025,6,June,16,16,40,12,12,2,0.75,0.25,6,1,8,8,0.75,0.25,2,6,0,1,5,1,0,1,5,3,0,0,13,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,mobile,75,0,40,1.5,Medium,,0.4,20,20.42857143,1.276190476,0.142857143,,,0,,,0,0,FALSE,FALSE,10/06/2025
11/06/2025,Wednesday,0,2025,6,June,2,2,3,2,2,0,1,0,2,0,2,2,1,0,1,1,0,0,0,1,1,0,2,0,0,0,17,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,desktop,50,0,3,2,Low,,0.666666667,2.3,14.71428571,1.466666667,0.142857143,,,0,,,0,0,FALSE,FALSE,11/06/2025
12/06/2025,Thursday,0,2025,6,June,4,4,10,4,2,2,1,0,1,1,2,2,1,0,2,0,0,1,0,0,0,1,1,0,1,0,18,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,desktop,0,0,10,2,Low,,0.4,5,14.14285714,1.680952381,0.142857143,,,0,,,0,0,FALSE,FALSE,12/06/2025
13/06/2025,Friday,0,2025,6,June,3,3,3,2,3,0,0.666666667,0.333333333,3,0,3,3,0.666666667,0.333333333,2,1,0,0,0,1,1,0,3,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,desktop,33.33333333,0,3,1.333333333,Low,,1,3.3,11.71428571,1.433333333,0,,,0,,,0,0,FALSE,FALSE,13/06/2025
14/06/2025,Saturday,1,2025,6,June,15,15,24,12,12,0,0.8,0.2,4,0,5,5,0.8,0.2,2,3,0,0,0,3,2,0,2,2,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,mobile,60,0,24,1.6,Medium,,0.625,17.4,8.714285714,1.566666667,0,,,0,,,0,0,FALSE,FALSE,14/06/2025
15/06/2025,Sunday,1,2025,6,June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0.1,0.1,0,0,7,1,0,0,0,0,0,0,0,0,0,desktop,0,0,0,1.1,,Low,0,0,6.571428571,1.552380952,0.142857143,,,0,,,0,0,FALSE,FALSE,15/06/2025
16/06/2025,Monday,0,2025,6,June,6,6,18,4,6,0,0.666666667,0.333333333,3,0,3,3,0.666666667,0.333333333,3,0,0,2,0,0,1,0,0,1,2,0,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,desktop,0,0,18,1.333333333,Low,,0.333333333,7.8,6.571428571,1.552380952,0.142857143,,,0,,,0,0,FALSE,FALSE,16/06/2025
17/06/2025,Tuesday,0,2025,6,June,14,16,28,12,14,2,0.75,0.25,7,1,7,8,0.75,0.25,7,1,0,5,1,0,2,0,6,2,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,desktop,12.5,0,28,1.5,Medium,,0.5,16.8,6.285714286,1.552380952,0.142857143,,,0,,,0,0,FALSE,FALSE,17/06/2025
18/06/2025,Wednesday,0,2025,6,June,6,6,6,1,6,0,0.166666667,0.833333333,6,0,6,6,0.166666667,0.833333333,5,1,0,0,0,1,5,0,6,0,0,0,18,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,desktop,16.66666667,0,6,0.333333333,Low,,1,6.6,6.857142857,1.314285714,0.142857143,,,0,,,0,0,FALSE,FALSE,18/06/2025
19/06/2025,Thursday,0,2025,6,June,82,82,118,34,82,0,0.414634146,0.585365854,41,0,41,41,0.414634146,0.585365854,39,2,0,0,1,1,39,0,40,1,0,0,21,2,2,0,0,0.095238095,0.095238095,0,0,15,2,0,0,0,0,0,0,0,0,41,desktop,4.87804878,0,118,2.924506388,High,Low,0.694915254,93.8,18,1.446358055,0.428571429,,,0,,,0,0,FALSE,FALSE,19/06/2025
20/06/2025,Friday,0,2025,6,June,42,42,64,16,42,0,0.380952381,0.619047619,21,0,21,21,0.380952381,0.619047619,19,1,1,1,2,0,18,0,20,0,0,0,12,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,21,desktop,4.761904762,0,64,0.761904762,High,,0.65625,48.4,23.57142857,1.364725402,0.428571429,,,0,,,0,0,FALSE,FALSE,20/06/2025
21/06/2025,Saturday,1,2025,6,June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,0,0.111111111,0.111111111,0,0,9,1,0,0,0,0,0,0,0,0,0,desktop,0,0,0,1.111111111,,Low,0,0,21.42857143,1.294884133,0.571428571,,,0,,,0,0,FALSE,FALSE,21/06/2025
22/06/2025,Sunday,1,2025,6,June,9,9,9,1,9,0,0.111111111,0.888888889,9,0,9,9,0.111111111,0.888888889,6,3,0,1,0,3,5,0,9,0,0,0,15,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,desktop,33.33333333,0,9,0.222222222,Low,,1,9.9,22.71428571,1.169487307,0.428571429,,,0,,,0,0,FALSE,FALSE,22/06/2025
23/06/2025,Monday,0,2025,6,June,4,4,4,0,4,0,0,1,2,0,2,2,0,1,1,1,0,1,1,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,desktop,50,0,4,0,Low,,1,4.4,22.42857143,0.979011117,0.428571429,,,0,,,0,0,FALSE,FALSE,23/06/2025
